0,1,2,3,4,5,6
川南奉公路周家码头(招呼站),31.00275,121.779256,奉南线;石南专线,null,null,0
周家码头,31.002636,121.779235,川芦专线;奉南线;芦杜专线;浦东7路,null,null,0
同治22组,31.009103,121.785022,惠南10路,null,null,0
同德8组,31.009006,121.789161,惠南10路,null,null,0
同治村中心卫生室,31.008904,121.792391,惠南10路,null,null,0
四墩20组,31.011486,121.795821,惠南10路,null,null,0
同治8组,31.006609,121.800374,惠南10路,null,null,0
川治支路顾家宅路,31.006886,121.80387,惠南10路,null,null,0
同治村委会,31.005368,121.80359,惠南10路,null,null,0
爱民路谈店路,31.00723,121.813491,惠南10路,null,null,0
邬店9组,31.006097,121.818185,惠南10路,null,null,0
双店村委会,31.004861,121.822991,惠南10路,null,null,0
余姚22组,31.007144,121.833315,书院2路,null,null,0
沈家港路铁桥2组,31.017736,121.840974,浦东31路,null,null,0
余姚4组,31.003159,121.832613,书院2路,null,null,0
唐港,31.006786,121.838836,书院2路,null,null,0
新村河,31.005891,121.842629,书院2路,null,null,0
沈家港路卖盐港路,31.016427,121.846662,浦东31路,null,null,0
余姚1组,30.998858,121.831791,书院2路,null,null,0
余姚6组,31.002035,121.84144,书院2路,null,null,0
余姚老村委,31.00028,121.842281,书院2路,null,null,0
沈家港路建中路,31.015333,121.853103,浦东31路,null,null,0
大河村(沈港9组),31.014215,121.853375,老港1路,null,null,0
桃信路桃园25组,31.003356,121.854676,1124路,null,null,0
桃信路桃园15组,31.004323,121.856958,1124路,null,null,0
桃信路桃园17组,31.004768,121.860601,1124路,null,null,0
东征村村委,30.998279,121.85259,1094路;1124路,null,null,0
桃信路桃园19组,31.00374,121.867039,1124路,null,null,0
大治河,31.014907,121.873368,龙芦专线;龙芦专线区间,null,null,0
新陆,31.00343,121.8733,龙芦专线;龙芦专线区间,null,null,0
桃信路老芦公路,31.002523,121.872424,1124路,null,null,0
通源路南滨公路,31.01173,121.886946,两滨专线,null,null,0
通源路南滨支路,31.011585,121.895754,两滨专线,null,null,0
滨海度假村,31.012298,121.900342,两滨专线,null,null,0
金厍浜,30.993463,120.82029,嘉善k310路;嘉善k534路,null,null,0
杨家坝,30.997694,120.818841,嘉善k310路;嘉善k534路,null,null,0
水上运动中心,31.00156,120.817966,嘉善k310路;嘉善k534路,null,null,0
汇上,30.98818,120.820243,嘉善k310路;嘉善k534路,null,null,0
将军桥,31.004766,120.820009,嘉善k310路;嘉善k534路,null,null,0
贺汇村,30.985192,120.827613,嘉善k310路,null,null,0
湖滨村,31.008626,120.82272,嘉善k310路;嘉善k534路,null,null,0
槐家埭,30.984093,120.832801,嘉善k310路,null,null,0
北草棚,30.997711,120.84236,嘉善k310路,null,null,0
田多里桥,30.983709,120.818863,嘉善k310路;嘉善k534路,null,null,0
陶字圩,30.985808,120.838735,嘉善k310路,null,null,0
水闸桥,31.004548,120.840957,嘉善k310路,null,null,0
民主村,30.987177,120.842644,嘉善k310路,null,null,0
石灰厂,30.99993,120.845454,嘉善k310路,null,null,0
陶庄村,30.979573,120.823236,嘉善k310路,null,null,0
南浜,31.00247,120.844976,嘉善k310路,null,null,0
园觉禅寺,30.978913,120.816714,嘉善k534路,null,null,0
四吕村,30.992839,120.861086,嘉善315路,null,null,0
四家浜,30.992824,120.866232,嘉善315路,null,null,0
庄王浜,30.992601,120.871528,嘉善315路,null,null,0
鸦鹊,30.99417,120.880996,嘉善315路,null,null,0
渔荡叉口,30.994361,120.885139,嘉善315路,null,null,0
上项北,30.992044,120.885277,嘉善315路,null,null,0
上项南,30.989205,120.885952,嘉善315路,null,null,0
上项,30.989035,120.886519,嘉善k317东线,null,null,0
燕坝,30.986949,120.891018,嘉善315路;嘉善k317东线,null,null,0
长浜,30.986603,120.896468,嘉善315路,null,null,0
大舜小学,30.989671,120.900296,嘉善k215路,null,null,0
大舜,30.987867,120.899087,嘉善k215路;嘉善k317东线,null,null,0
大舜村部,30.987758,120.899006,嘉善315路,null,null,0
大舜桥北,30.983801,120.898282,嘉善k215路,null,null,0
大舜加油站,30.990465,120.904699,嘉善k215路,null,null,0
丁家浜,30.978029,120.885962,嘉善k317东线,null,null,0
朱思浜,30.991013,120.906714,嘉善k215路,null,null,0
百果岛,30.992921,120.926771,嘉善k305路,null,null,0
茜墩,30.987373,120.926412,嘉善315路;嘉善k215路;嘉善k305路,null,null,0
沈思浜,30.982513,120.92859,嘉善k305路,null,null,0
丁栅汽车站,30.997007,120.950159,k213路;嘉善k215路;嘉善k307路;嘉善k319路;嘉善k326路,null,null,0
振兴路路口,30.996229,120.951613,k213路,null,null,0
丁栅小学,30.994184,120.951089,k213路;嘉善k319路,null,null,0
农电站,30.991887,120.950589,k213路;嘉善k319路,null,null,0
文化中心,30.996988,120.954116,嘉善k307路,null,null,0
界泾港,30.98477,120.950606,k213路,null,null,0
屠家浜,30.988999,120.958396,嘉善k319路,null,null,0
张安村,30.983023,120.954115,k213路,null,null,0
中联,30.980218,120.964137,k213路,null,null,0
华东村,30.985508,120.969948,嘉善k319路,null,null,0
俞北,30.989152,120.98253,嘉善k307路,null,null,0
水产大队,30.979782,120.969482,k213路,null,null,0
下玉港,30.979614,120.972693,k213路,null,null,0
华东桥,30.981096,120.976901,嘉善k319路,null,null,0
俞西,30.979324,120.977183,k213路,null,null,0
俞兴路,30.982156,120.984625,k327路;嘉善k327路,null,null,0
俞汇,30.980743,120.985571,k213路;k327路;嘉善k307路;嘉善k327路,null,null,0
东泉路口,30.979084,120.985742,k213路;k327路;嘉善k327路,null,null,0
池雷叉口,30.991182,120.992692,嘉善k307路,null,null,0
张家浜路张家浜桥,30.989296,121.038372,练塘6路,null,null,0
张家浜路张家浜村,30.987356,121.037055,练塘6路,null,null,0
蒸昌路蒸兴路,30.980577,121.03463,练塘3路,null,null,0
张家浜路老朱枫公路,30.990542,121.051978,练塘6路,null,null,0
老朱枫公路茅练里村,30.989724,121.053443,练塘3路,null,null,0
老朱枫公路茅练里,30.988393,121.05356,青枫专线;青蒸线,null,null,0
朱枫公路徐练村,30.982808,121.053794,练塘3路,null,null,0
老朱枫公路徐练村,30.982517,121.053753,青枫专线;青蒸线,null,null,0
老松蒸公路蒸东,30.990587,121.069639,青小线;松练专线,null,null,0
蒸夏路松蒸公路,30.997629,121.074833,练塘5路,null,null,0
老松蒸公路蒸夏路,30.991118,121.075603,青小线,null,null,0
蒸夏路,30.991127,121.075642,松练专线,null,null,0
东圩路东庄村,30.984362,121.069543,练塘5路,null,null,0
松蒸公路贞溪北路,30.997418,121.082644,练塘5路,null,null,0
蒸浦路老松蒸公路,30.990875,121.082516,练塘5路,null,null,0
老松蒸公路小蒸,30.991612,121.08335,青小线,null,null,0
贞西村,30.991779,121.083588,松练专线,null,null,0
贞溪北路松蒸公路(招呼站),30.996526,121.084439,练塘5路,null,null,0
唯实小学(招呼站),30.996601,121.084461,练塘2路,null,null,0
贞溪北路小蒸,30.993539,121.084858,练塘2路;练塘5路,null,null,0
东圩路蒸浦支路,30.979811,121.069996,练塘5路,null,null,0
贞溪南路老松蒸公路,30.991386,121.085321,练塘2路,null,null,0
小蒸,30.992,121.085917,松练专线,null,null,0
蒸浦支路(招呼站),30.979706,121.074414,练塘5路,null,null,0
蒸浦路白塘湾村,30.983849,121.083457,练塘5路,null,null,0
蒸浦支路蒸浦村委,30.980091,121.079471,练塘5路,null,null,0
贞溪南路浦汇村,30.981797,121.087214,练塘2路,null,null,0
老松蒸公路蒸南路(招呼站),30.992743,121.09006,松练专线,null,null,0
老松蒸公路,30.994864,121.096029,松练专线,null,null,0
老松蒸公路松蒸公路(招呼站),30.995061,121.09642,松练专线,null,null,0
招呼站,30.993629,121.09618,松练专线,null,null,0
蒸浦支路曹家浜村,30.984049,121.091764,练塘2路,null,null,0
蒸浦支路姚渡浜村,30.983028,121.089119,练塘2路,null,null,0
蒸浦支路,30.984286,121.098744,练塘2路,null,null,0
敬老院,30.994755,121.11017,松练专线,null,null,0
敬老院(招呼站),30.994728,121.110429,松练专线,null,null,0
广庵路,30.993265,121.123005,松练专线,null,null,0
古松老街,30.989448,121.122751,松江80路,null,null,0
石泖公路松蒸公路,30.997064,121.126478,松江79路,null,null,0
石湖荡,30.992062,121.126197,松江29路;松江79路;松江80路;松练专线,null,null,0
石湖新路,30.993613,121.126839,松江29路,null,null,0
新源村,30.981956,121.122898,松江80路,null,null,0
松蒸公路新松公路(招呼站),30.993816,121.130951,松练专线,null,null,0
新松公路,30.993811,121.131099,松江29路,null,null,0
新松路松蒸公路,30.994154,121.131671,松江79路,null,null,0
新姚村,30.995399,121.138741,松江29路;松江79路;松练专线,null,null,0
诸家浜,30.980301,121.133797,松江80路,null,null,0
北新村,30.98794,121.146656,松江79路,null,null,0
东夏村,30.979169,121.14189,松江80路,null,null,0
张闵路张庄路,30.987161,121.159392,松江79路,null,null,0
闵塔路三新路,30.978196,121.149375,松江79路,null,null,0
东三路,30.978833,121.155786,松江80路,null,null,0
东三公路塔闵路,30.978459,121.155961,1849路,null,null,0
双丰路张庄路,30.987645,121.167003,松江79路,null,null,0
张庄村,30.985189,121.175098,1849路;松江80路;朱松线,null,null,0
新村路闵塔路,30.984335,121.17603,松江79路,null,null,0
中心村,30.985235,121.178201,1849路;松江80路;朱松线,null,null,0
恬润新苑(中心村),30.984779,121.178637,松江23路;松江37路区间,null,null,0
陶家村,30.97854,121.176391,松江79路,null,null,0
闵塔路,30.984874,121.185491,松江80路,null,null,0
塔汇路塔闵公路,30.984735,121.18549,松江30路,null,null,0
塔汇路(招呼站),30.985497,121.186069,朱松线,null,null,0
塔汇路塔闵路,30.98472,121.185495,1849路;松江23路;松江37路区间,null,null,0
塔汇路长塔路,30.98095,121.185599,1849路;松江23路;松江30路;松江37路区间,null,null,0
姚泾河桥,30.993873,121.193907,松江30路;松江35路;松江35路区间;松江37路区间,null,null,0
辰塔路塔闵公路,30.987199,121.193921,松江30路;松江35路;松江35路区间,null,null,0
东港村,30.987112,121.193896,松江37路区间,null,null,0
贵南路,30.985606,121.19379,朱松线,null,null,0
塔闵路辰塔路,30.98563,121.195079,松江79路,null,null,0
贵南路塔闵路,30.984347,121.193896,松江37路区间;松江79路,null,null,0
辰塔路塔闵路,30.984233,121.193911,松江35路;松江35路区间,null,null,0
长塔路,30.981969,121.197629,1849路,null,null,0
贵南路唐明路,30.979012,121.193956,1849路;松江37路区间;松江79路,null,null,0
辰塔路唐明路,30.978972,121.193997,松江35路;松江35路区间,null,null,0
塔闵路红星公路,30.985862,121.206236,松江79路,null,null,0
长石公路,30.985899,121.206626,朱松线,null,null,0
长石路,30.985909,121.206697,朱松线,null,null,0
长塔路长石路,30.982217,121.20697,1849路;松江23路,null,null,0
玉树路玉阳路,30.994359,121.216073,1849路;松江23路;松江25路,null,null,0
长石路塔闵路,30.985069,121.207656,1849路;松江23路,null,null,0
横潦路(玉树路塔闵路),30.987197,121.216251,朱松线,null,null,0
玉树路塔闵路,30.98671,121.216278,1849路;松江23路,null,null,0
横潦路(玉树路塔闵公路),30.986574,121.216282,朱松线,null,null,0
塔闵路玉树路,30.986018,121.217428,松江39路,null,null,0
长石路长塔路,30.981044,121.207777,松江23路;松江79路,null,null,0
仓城影视园,30.993161,121.224391,1849路;松江23路;松江25路,null,null,0
玉树南路薛玉路,30.981289,121.217444,松江39路,null,null,0
塔闵路永航路,30.985837,121.225139,松江39路,null,null,0
永丰苑,30.997401,121.229778,松江34路内圈[玉树路方向];松江34路外圈[环城路方向],null,null,0
富民路玉阳路,30.992913,121.230505,1849路;松江25路;松江34路内圈[玉树路方向];松江34路外圈[环城路方向],null,null,0
玉阳路盐仓路,30.993452,121.234981,松江34路内圈[玉树路方向];松江34路外圈[环城路方向],null,null,0
富民路盐仓路,30.988192,121.231292,1849路;松江25路;松江34路内圈[玉树路方向];松江34路外圈[环城路方向],null,null,0
松江南站(上客站),30.989237,121.235457,1849路;松江25路;松江34路内圈[玉树路方向],null,null,0
松江南站,30.98846,121.234747,1849路;松江25路;松江34路内圈[玉树路方向];松江34路外圈[环城路方向],null,null,0
富强路玉阳路,30.993963,121.239626,松江34路内圈[玉树路方向];松江34路外圈[环城路方向],null,null,0
联民村,30.993193,121.24456,松江32路,null,null,0
塔闵路松金公路,30.985206,121.246524,松江39路,null,null,0
利丰,30.980032,121.244705,松江32路,null,null,0
徐家埭,30.984947,121.252414,松江39路,null,null,0
塔闵路黄塔路,30.984797,121.26092,松江39路,null,null,0
松卫北路联梅路,30.995705,121.271165,松江27路;松江36路;松江39路;松江60路,null,null,0
松卫北路车阳路,30.991422,121.270833,松江27路;松江36路;松江39路;松江60路,null,null,0
塔闵路松卫北路,30.985216,121.271571,松江60路,null,null,0
松卫北路塔闵路,30.983411,121.270376,松江27路;松江36路,null,null,0
塔闵路荣福路,30.985742,121.275916,松江60路,null,null,0
塔闵路欣浪路,30.98652,121.283615,松江60路,null,null,0
香泾路泾车路,30.997287,121.295486,1820路;松江26路;松江60路,null,null,0
香泾路塔闵路,30.989731,121.295668,松江60路,null,null,0
华长路塔闵路,30.985197,121.290974,松江60路,null,null,0
姜家塘,30.98139,121.292131,松江60路,null,null,0
联建村(招呼站),30.99676,121.311577,松江31路,null,null,0
旺盛路(招呼站),30.987947,121.312014,松亭石专线,null,null,0
松浦大桥(旺盛路)(招呼站),30.987949,121.312013,上石线,null,null,0
松浦大桥(招呼站),30.984465,121.312243,莲金专线;莲石专线,null,null,0
车亭公路松浦大桥,30.984267,121.312354,南松专线,null,null,0
六号桥,30.983878,121.31256,松亭石专线,null,null,0
松浦大桥,30.983853,121.312663,莲枫专线;莲金专线;南松专线;上石线;石青专线;松江31路;松卫线;松卫专线;莘金专线,null,null,0
江川西路生态园,30.99253,121.339264,马桥1路,null,null,0
江川路(生态园),30.992562,121.34002,闵东线,null,null,0
江川路汇江路,30.993715,121.352708,闵东线,null,null,0
江川路荷巷桥,30.994058,121.357833,143路,null,null,0
荷巷桥,30.994096,121.357862,闵东线;闵东线区间,null,null,0
红钢,30.994992,121.361518,闵东线;闵东线区间,null,null,0
江川路西畴路,30.995006,121.36154,143路,null,null,0
重机厂三号门,30.996098,121.365524,闵东线;闵东线区间,null,null,0
江川路闵江路,30.996096,121.365537,143路,null,null,0
申诚基地,30.985838,121.391878,庄行2线,null,null,0
友谊路北横路,30.983046,121.391646,庄行2线,null,null,0
鸿宝中心路,30.993315,121.430598,奉贤10路内圈;奉贤10路外圈,null,null,0
兴中路鸿学路,30.996641,121.433566,奉贤10路内圈;奉贤10路外圈,null,null,0
灯塔村(北),30.990942,121.431465,奉贤10路内圈,null,null,0
西闸公路环城西路,30.990547,121.431642,西莲线,null,null,0
西闸公路鸿程路,30.991198,121.43359,奉贤12路,null,null,0
澳洲国际花园,30.991199,121.43361,奉贤10路内圈;奉贤10路外圈;西莲线,null,null,0
环城西路西闸公路,30.989083,121.431158,奉贤12路,null,null,0
水岸家苑,30.992389,121.437338,奉贤10路外圈;奉贤12路;西莲线,null,null,0
水岸家园(西闸公路),30.992375,121.437397,奉贤10路内圈,null,null,0
西渡菜场,30.996565,121.438476,奉贤15路;奉贤27路;奉贤7路,null,null,0
灯塔村14组,30.986959,121.431838,奉贤12路,null,null,0
灯塔14组,30.986854,121.43196,奉贤12路,null,null,0
浦江花园,30.994754,121.439239,奉贤12路;西莲线,null,null,0
西闸路沪杭公路,30.996094,121.440147,南闵专线,null,null,0
西渡,30.99618,121.440185,奉贤11路;奉贤15路;南闵专线;上奉专线;西莲线;庄莘线;庄莘线区间,null,null,0
巨龙台湾城,30.990563,121.441027,奉贤27路;奉贤7路;上奉专线;庄莘线;庄莘线区间,null,null,0
巨龙台湾城,30.99059,121.441113,奉贤10路内圈;奉贤10路外圈;奉贤27路;奉贤7路;上奉专线;庄莘线;庄莘线区间,null,null,0
果园小区,30.989873,121.44129,南闵专线,null,null,0
灯塔村,30.982048,121.433625,奉贤10路外圈;奉贤12路,null,null,0
郭家村,30.984983,121.443613,奉贤10路内圈;奉贤10路外圈;奉贤27路;奉贤7路;虹桥枢纽5路;南闵专线;上奉专线;庄莘线;庄莘线区间;莘海专线;莘团线;莘团线区间,null,null,0
沪杭公路奉金路,30.978149,121.447278,奉贤10路内圈;奉贤10路外圈,null,null,0
金都雅苑,30.997142,121.449352,奉贤10路内圈;奉贤10路外圈;奉贤15路;南江线;莘南专线,null,null,0
大同村,30.992098,121.451312,奉贤15路;南江线;莘南专线,null,null,0
扶港路大同路,30.991998,121.451328,奉贤10路内圈;奉贤10路外圈,null,null,0
扶港路忆松路,30.985314,121.453588,奉贤15路,null,null,0
扶港路亿松路,30.98526,121.453656,奉贤10路内圈;奉贤10路外圈;莘南专线,null,null,0
亿松路(招呼站),30.985102,121.453611,莘南专线,null,null,0
奉金路(招呼站),30.981604,121.454788,莘南专线,null,null,0
扶港路奉金路,30.981401,121.454793,奉贤10路内圈;奉贤15路;莘南专线,null,null,0
奉金路扶港路,30.980533,121.454071,奉贤10路外圈,null,null,0
奉金路,30.979093,121.4499,奉贤10路内圈;奉贤10路外圈,null,null,0
关港村,30.996426,121.478745,奉贤11路,null,null,0
朱家宅,30.991614,121.480033,奉贤11路,null,null,0
益民村,30.986228,121.481296,奉贤11路;航奉专线;莘团线,null,null,0
益民村,30.986074,121.481323,奉贤11路;航奉专线;莘团线;莘团线区间,null,null,0
大叶公路望园路,30.980046,121.47595,航奉专线;南华专线;莘团线;莘团线区间,null,null,0
大叶公路望园路(悦达南郊华都),30.98008,121.476202,南华专线,null,null,0
南郊华都,30.978764,121.475738,奉贤11路,null,null,0
大叶公路新民港路,30.98133,121.482315,奉贤11路,null,null,0
关港村,30.980813,121.482389,航奉专线;南华专线;莘团线;莘团线区间,null,null,0
大叶公路金海公路(招呼站),30.981168,121.487532,南华专线,null,null,0
大叶公路金海公路,30.98112,121.48827,航奉专线;莘团线;莘团线区间,null,null,0
金汇镇,30.993416,121.510685,奉贤23路;金汇1线,null,null,0
金汇,30.993271,121.510702,南华专线,null,null,0
中华学院,30.997101,121.514134,海航专线;航奉专线;莘团线;莘团线区间,null,null,0
齐德机械厂,30.99705,121.514594,金汇1线,null,null,0
工业路金碧路,30.997054,121.514662,金汇1线,null,null,0
汇南新村,30.987099,121.510303,奉贤23路;金汇1线,null,null,0
汇南新村(招呼站),30.987035,121.510302,南华专线,null,null,0
金汇车站,30.984913,121.509592,奉贤23路;航奉专线,null,null,0
金闸公路大叶公路,30.983607,121.510022,奉贤23路;南华专线,null,null,0
大叶公路金闸公路,30.983222,121.509387,奉贤23路;南华专线,null,null,0
金汇加油站,30.983178,121.509348,海航专线;莘团线;莘团线区间,null,null,0
金汇加油站(招呼站),30.983162,121.509283,海航专线,null,null,0
工业路浦星公路,30.997437,121.521364,金汇1线,null,null,0
浦星公路金汇大道,30.997414,121.521911,海航专线;江平专线;南申专线;南申专线调头车,null,null,0
浦星公路金汇工业路,30.997403,121.522026,海沈线,null,null,0
浦星公路,30.997537,121.522787,金汇1线,null,null,0
中华学院,30.98216,121.516116,海航专线;航奉专线;莘团线,null,null,0
金碧路,30.979462,121.516912,金汇1线,null,null,0
金碧路汇虹路,30.978916,121.516925,奉贤6路;金汇1线,null,null,0
浦星公路大叶公路,30.981847,121.523142,江平专线;南申专线;南申专线调头车,null,null,0
大叶公路浦星公路,30.981892,121.524444,海航专线;航奉专线;江平专线;莘团线;莘团线区间,null,null,0
新强村,30.981716,121.533931,航奉专线;江平专线;莘团线;莘团线区间,null,null,0
沿浦公路明星路,30.991639,121.546502,沪塘专线;金汇1线,null,null,0
沿浦公路明星路(招呼站),30.991296,121.546632,金汇1线,null,null,0
明星,30.978847,121.545105,南航线,null,null,0
凯利丰,30.986265,121.551991,金汇1线,null,null,0
泰日加油站(招呼站),30.98863,121.555943,浦卫线,null,null,0
天主堂(招呼站),30.988629,121.555957,金汇1线,null,null,0
航南公路人民港桥,30.985696,121.551465,金汇1线,null,null,0
南航公路,30.984311,121.549094,金汇1线,null,null,0
沿浦公路大叶公路,30.984224,121.54913,沪塘专线;沪塘专线大站车;江五线;金汇1线,null,null,0
航南公路泰西路(招呼站),30.989926,121.55973,金汇1线;浦卫专线定班,null,null,0
航南公路泰西路,30.989933,121.559753,航奉专线,null,null,0
大叶公路沿钱公路,30.983294,121.548515,江平专线,null,null,0
泰日加油站,30.982992,121.548472,航奉专线;江平专线;莘团线;莘团线区间,null,null,0
朱家港(招呼站),30.982821,121.548842,浦卫专线定班,null,null,0
朱家港,30.982749,121.54879,南航线;浦卫线,null,null,0
航南公路明星路,30.990948,121.562762,金汇1线,null,null,0
大叶公路泰西路,30.985107,121.558272,航奉专线;沪塘专线;江平专线;南航线;浦卫线,null,null,0
明星路,30.99114,121.563292,金汇1线,null,null,0
航南公路明星路(招呼站),30.991158,121.563308,浦卫线,null,null,0
泰西路,30.984342,121.558294,南航线,null,null,0
绿色家园,30.984764,121.563052,沪塘专线;江平专线;南航线,null,null,0
航南公路泰青公路,30.993335,121.569953,金汇1线,null,null,0
泰日镇,30.992266,121.569789,航奉专线;金汇1线;莘团线,null,null,0
泰青公路新建路,30.989535,121.571179,金汇1线,null,null,0
人民路,30.98924,121.571242,金汇1线,null,null,0
泰日,30.986473,121.569422,沪塘专线;沪塘专线大站车;江平专线;南航线;浦卫线;浦卫专线定班;莘团线;莘团线区间,null,null,0
金汇敬老院,30.984539,121.572003,沪塘专线,null,null,0
同福建材市场,30.986451,121.583244,南航线,null,null,0
一号港桥,30.986581,121.584294,江平专线;南航线;莘团线;莘团线区间,null,null,0
乐善村,30.978492,121.572973,沪塘专线,null,null,0
泰中港桥,30.987839,121.592805,江平专线;南航线;莘团线;莘团线区间,null,null,0
光新村,30.988879,121.600183,南航线,null,null,0
光星村,30.988878,121.600184,江平专线,null,null,0
大叶公路利泰路,30.988879,121.600193,莘团线;莘团线区间,null,null,0
航塘公路,30.990126,121.603641,南航线,null,null,0
大叶公路航塘公路(招呼站),30.98952,121.604811,江平专线,null,null,0
航塘港桥,30.990775,121.613046,江平专线;莘团线;莘团线区间,null,null,0
文武港桥,30.99137,121.61908,江平专线,null,null,0
文武港桥(招呼站),30.99137,121.619112,莘团线;莘团线区间,null,null,0
东新港桥,30.991342,121.624727,江平专线;莘团线;莘团线区间,null,null,0
资福村,30.978022,121.607324,金汇1线,null,null,0
周家,30.991314,121.632466,江平专线;莘团线;莘团线区间,null,null,0
华星村,30.991413,121.642727,江平专线;莘团线;莘团线区间,null,null,0
蔡家桥,30.991036,121.650457,江平专线;莘团线;莘团线区间,null,null,0
朝阳,30.994928,121.653932,邵鹤线;新芦专线;新芦专线区间,null,null,0
新奉公路大叶公路,30.989462,121.65321,江平专线;南头专线叶大路区间;邵鹤线;新芦专线;新芦专线区间;莘团线;莘团线区间,null,null,0
新奉公路大叶公路(招呼站),30.989231,121.653147,南头专线;南头专线奉城区间,null,null,0
大叶公路新奉公路,30.990758,121.655734,南头专线;南头专线奉城区间,null,null,0
新奉公路蔡建路(招呼站),30.983195,121.652084,南头专线;南头专线奉城区间;南头专线叶大路区间,null,null,0
新奉公路蔡建路,30.983177,121.65208,江平专线;邵鹤线;新芦专线;新芦专线区间;莘团线;莘团线区间,null,null,0
蔡建路,30.983145,121.652165,江平专线,null,null,0
蔡桥,30.979708,121.651469,江平专线;南头专线;南头专线奉城区间;南头专线叶大路区间;邵鹤线;新芦专线;新芦专线区间;莘团线;莘团线区间,null,null,0
新潮河桥,30.990354,121.667816,南头专线;南头专线奉城区间,null,null,0
建国3组,30.990654,121.674965,南头专线;南头专线奉城区间,null,null,0
北宋15组,30.991077,121.689089,南头专线;南头专线奉城区间,null,null,0
北宋7组,30.991555,121.696001,南头专线;南头专线奉城区间,null,null,0
北宋12组,30.991906,121.706478,南头专线;南头专线奉城区间,null,null,0
六奉公路大叶公路,30.993054,121.707991,龙港快线,null,null,0
小荡村,30.98304,121.710119,南头专线;南头专线奉城区间;四团1线,null,null,0
团西,30.988983,121.722612,龙港快线;浦东23路,null,null,0
小荡村8组,30.979633,121.71598,四团1线,null,null,0
沈家,30.978978,121.719354,四团1线,null,null,0
东大公路大川公路,30.99225,121.741915,1074路,null,null,0
马铁厂,30.981875,121.728163,浦东23路,null,null,0
胜利桥北堍,30.988299,121.743919,1074路,null,null,0
赵桥村村委,30.99177,121.746056,1074路,null,null,0
六团公路沈家中心路,30.977799,121.723286,四团1线,null,null,0
永春东路永春北路,30.978489,121.746407,1062路;1074路;龙大专线;浦东23路,null,null,0
南团公路东大公路,30.990044,121.761905,1074路;大泥专线;大团2路;惠书专线;龙大专线;龙临专线;南闵专线,null,null,0
三宣公路南团公路(招呼站),30.996963,121.764054,大团2路;龙大专线,null,null,0
南团公路三三公路,30.994661,121.765035,龙大专线,null,null,0
南团公路三宣公路,30.995325,121.765469,大泥专线;大团2路;惠书专线;龙临专线;南闵专线,null,null,0
三宣公路南团公路,30.995714,121.766271,龙大专线;龙东专线,null,null,0
爱家新城,30.982383,121.758812,1074路;大泥专线;大团2路;龙大专线;龙临专线;南闵专线,null,null,0
龙树,30.992891,121.771099,龙东专线,null,null,0
老三桥,30.990218,121.775801,龙东专线,null,null,0
老鹳嘴,30.992409,121.778344,川芦专线;奉南线;惠书专线;龙东专线;芦杜专线;浦东7路,null,null,0
老鹳嘴(招呼站),30.991719,121.778279,石南专线,null,null,0
多利农庄(招呼站),30.981876,121.775503,川芦专线;奉南线;石南专线,null,null,0
沈家码头,30.978976,121.774923,川芦专线,null,null,0
川南奉公路沈家码头,30.978956,121.774924,奉南线,null,null,0
川南奉公路沈家码头(招呼站),30.978782,121.774953,石南专线,null,null,0
金园,30.988036,121.789707,龙东专线;芦杜专线,null,null,0
长安(招呼站),30.986582,121.793524,龙东专线,null,null,0
长安,30.986168,121.794473,龙东专线;芦杜专线;浦东7路,null,null,0
东大公路郊环线,30.991969,121.803862,惠书专线,null,null,0
万四,30.983328,121.803537,龙东专线;芦杜专线,null,null,0
万四路三三公路,30.982781,121.803823,1112路,null,null,0
宏祥北路东大公路,30.993323,121.817253,万祥2路,null,null,0
东大公路宏祥路,30.990866,121.815911,惠书专线,null,null,0
宏祥北路万达路,30.997772,121.818108,万祥2路,null,null,0
金路村,30.985424,121.815962,万祥2路,null,null,0
万五,30.979992,121.812373,1112路;龙东专线;芦杜专线;浦东7路,null,null,0
万辉,30.979763,121.816064,龙东专线;芦杜专线,null,null,0
紫丁香花园,30.979799,121.81634,1112路;浦东7路;万祥2路,null,null,0
三三公路茂盛路,30.979008,121.82152,1112路,null,null,0
茂盛路三三公路,30.978474,121.821789,1112路,null,null,0
万祥,30.978487,121.824081,龙东专线;芦杜专线;浦东7路;万祥2路,null,null,0
东大公路万和路,30.987996,121.827762,惠书专线,null,null,0
东大公路书和路,30.986514,121.847125,惠书专线,null,null,0
余姚村,30.997554,121.847801,书院2路,null,null,0
余姚17组,30.994225,121.849611,书院2路,null,null,0
和平,30.990711,121.849263,书院2路,null,null,0
惠南镇东征村老年活动室,30.996791,121.855102,1094路,null,null,0
书和路东大公路,30.987058,121.847917,书院2路,null,null,0
东征村一组,30.996377,121.85715,1094路,null,null,0
万松路新府路,30.992264,121.860389,1094路,null,null,0
东大公路万松路,30.984275,121.857471,惠书专线;书院2路,null,null,0
丽正路万松路,30.98748,121.861223,1094路;惠书专线;书院2路,null,null,0
桃园,30.997335,121.873796,1124路;龙芦专线;龙芦专线区间,null,null,0
果园,30.997388,121.873787,1124路,null,null,0
新港,30.990852,121.874237,1075路;1124路;龙芦专线;龙芦专线区间,null,null,0
新欣路老芦公路,30.990159,121.875571,1063路;1094路;1124路;书院2路;书院3路,null,null,0
新欣路老果公路,30.990151,121.875731,书院3路,null,null,0
丽正路五尺沟桥,30.986025,121.869219,1094路;书院2路,null,null,0
